Episode,Time steps,Rewards,Tiles,Reward means,Tile means
42,45511.0,-18.49999999999997,7.0,-66.06999999999923,14.4
43,45632.0,-0.10000000000002274,14.0,-62.9249999999992,14.5
44,45947.0,7.599999999999767,23.0,-57.18999999999924,15.1
45,47253.0,-142.499999999998,6.0,-58.16499999999928,14.95
46,48753.0,-134.99999999999665,5.0,-62.074999999999065,14.2
47,50253.0,-101.99999999999869,16.0,-63.164999999999,14.7
48,51753.0,-125.99999999999706,8.0,-64.0199999999989,14.4
49,52745.0,-114.09999999999947,5.0,-64.62499999999895,13.85
50,53286.0,-47.9999999999999,12.0,-61.62499999999907,13.75
51,53540.0,1.6999999999998607,19.0,-55.839999999999215,14.1
52,53738.0,10.299999999999862,20.0,-52.9399999999992,13.95
53,53963.0,16.599999999999824,23.0,-51.764999999999205,14.15
54,54132.0,10.199999999999882,19.0,-51.24999999999919,14.2
55,54423.0,9.999999999999758,23.0,-44.29999999999938,15.0
56,54649.0,-7.600000000000005,15.0,-43.47999999999938,14.6
57,55095.0,-44.500000000000014,10.0,-45.26999999999937,14.35
58,55568.0,-50.20000000000017,9.0,-47.87999999999937,13.8
59,57068.0,-107.99999999999774,14.0,-48.92999999999928,13.45
60,58568.0,-119.99999999999712,10.0,-48.47999999999929,13.6
61,60068.0,-101.99999999999775,16.0,-53.10499999999918,13.7
62,61568.0,-128.9999999999969,7.0,-58.62999999999903,13.7
63,63068.0,-122.99999999999667,9.0,-64.77499999999887,13.45
64,64568.0,-81.00000000000016,23.0,-69.20499999999886,13.45
65,64770.0,18.899999999999856,23.0,-61.13499999999897,14.3
66,65066.0,0.49999999999973,20.0,-54.35999999999914,15.05
67,65242.0,15.49999999999988,21.0,-48.48499999999921,15.3
68,66742.0,-119.99999999999669,10.0,-48.18499999999919,15.4
69,66956.0,17.699999999999818,23.0,-41.59499999999923,16.3
70,67096.0,0.9999999999999218,15.0,-39.14499999999924,16.45
71,67202.0,1.3999999999999666,14.0,-39.159999999999236,16.2
72,67416.0,20.699999999999818,24.0,-38.63999999999924,16.4
73,67612.0,10.499999999999886,20.0,-38.94499999999924,16.25
74,67717.0,1.499999999999968,14.0,-39.379999999999235,16.0
75,67868.0,-3.1000000000000263,14.0,-40.034999999999215,15.55
76,68008.0,-2.000000000000025,14.0,-39.75499999999922,15.5
77,68166.0,-0.800000000000054,15.0,-37.56999999999922,15.75
78,68275.0,1.099999999999966,14.0,-35.004999999999214,16.0
79,69775.0,-116.99999999999667,11.0,-35.45499999999917,15.85
80,71275.0,-134.99999999999648,5.0,-36.20499999999913,15.6
81,72775.0,-140.99999999999625,3.0,-38.15499999999905,14.95
82,72920.0,-2.5000000000000107,14.0,-31.829999999999217,15.3
83,73047.0,-0.700000000000017,14.0,-25.714999999999378,15.55
84,73212.0,13.599999999999909,20.0,-20.984999999999378,15.4
85,74712.0,-134.99999999999648,5.0,-28.679999999999193,14.5
86,74909.0,13.399999999999842,21.0,-28.034999999999183,14.55
87,75099.0,11.099999999999852,20.0,-28.254999999999182,14.5
88,76599.0,-131.99999999999682,6.0,-28.854999999999194,14.3
89,76829.0,7.099999999999859,20.0,-29.384999999999188,14.15
90,77030.0,18.999999999999865,23.0,-28.484999999999197,14.55
91,77138.0,-19.699999999999964,7.0,-29.53999999999919,14.2
92,77253.0,-23.39999999999996,6.0,-31.74499999999918,13.3
93,77440.0,20.399999999999842,23.0,-31.249999999999183,13.45
94,77667.0,7.399999999999849,20.0,-30.95499999999919,13.75
95,77769.0,1.7999999999999687,14.0,-30.70999999999919,13.75
96,77929.0,-1.0000000000000142,15.0,-30.65999999999919,13.8
97,78151.0,-10.200000000000042,14.0,-31.12999999999919,13.75
98,78287.0,1.399999999999931,15.0,-31.114999999999185,13.8
99,78768.0,-60.000000000000156,6.0,-28.26499999999936,13.55
100,78991.0,19.79999999999987,24.0,-20.524999999999544,14.5
101,79205.0,17.699999999999868,23.0,-12.589999999999739,15.5
102,79320.0,0.4999999999999787,14.0,-12.43999999999974,15.5
103,79541.0,19.999999999999808,24.0,-11.404999999999749,16.0
104,80030.0,5.199999999999569,28.0,-11.824999999999767,16.4
105,80254.0,10.699999999999797,21.0,-4.539999999999953,17.2
106,80571.0,22.399999999999707,28.0,-4.08999999999996,17.55
107,82071.0,-75.0000000000006,25.0,-8.394999999999982,17.8
108,82217.0,0.39999999999997016,15.0,-1.7750000000001425,18.25
109,82514.0,39.39999999999989,33.0,-0.16000000000014084,18.9
110,84014.0,-72.00000000000087,26.0,-4.710000000000177,19.05
111,85514.0,-83.99999999999774,22.0,-7.925000000000066,19.8
112,85671.0,14.399999999999899,20.0,-6.035000000000075,20.5
113,85926.0,1.5999999999997812,19.0,-6.975000000000077,20.3
