Episode,Time steps,Rewards,Tiles,Reward means,Tile means
116,131722.0,-8.800000000000075,14.0,-49.21999999999987,21.15
117,133222.0,-95.99999999999854,18.0,-50.119999999999806,20.85
118,134028.0,-35.50000000000013,25.0,-48.14499999999982,20.85
119,134347.0,-19.89999999999989,14.0,-45.61499999999977,20.25
120,134855.0,-17.700000000000156,21.0,-41.54999999999985,20.45
121,135687.0,-38.09999999999987,25.0,-41.90999999999984,21.0
122,136130.0,-14.200000000000077,20.0,-41.44999999999985,21.3
123,136491.0,-24.09999999999989,14.0,-41.66999999999982,20.35
124,136882.0,-6.000000000000313,21.0,-41.384999999999835,20.45
125,137372.0,-18.90000000000011,20.0,-41.25499999999984,20.75
126,137645.0,-12.300000000000146,15.0,-37.51999999999987,20.45
127,138190.0,-24.39999999999985,20.0,-34.539999999999885,20.35
128,138801.0,-24.99999999999987,22.0,-34.40999999999988,20.0
129,139156.0,-23.49999999999988,14.0,-31.684999999999906,19.5
130,140656.0,-104.99999999999838,15.0,-32.58499999999988,19.2
131,141364.0,-25.700000000000568,25.0,-32.59999999999991,19.45
132,142257.0,-47.200000000000294,24.0,-33.74999999999993,19.95
133,142489.0,-8.20000000000017,15.0,-32.35999999999994,19.45
134,142778.0,-16.8999999999999,14.0,-29.729999999999915,18.75
135,144093.0,-59.500000000001016,34.0,-31.34499999999996,19.5
136,144792.0,-36.79999999999982,21.0,-32.74499999999994,19.85
137,145047.0,-13.499999999999986,14.0,-28.620000000000015,19.65
138,145365.0,-16.80000000000005,15.0,-27.68500000000001,19.15
139,145513.0,-11.700000000000003,11.0,-27.275000000000016,19.0
140,145801.0,-13.800000000000253,15.0,-27.080000000000023,18.7
141,145948.0,0.29999999999996874,15.0,-25.160000000000032,18.2
142,146475.0,-34.59999999999987,16.0,-26.180000000000017,18.0
143,146881.0,-7.499999999999989,21.0,-25.350000000000023,18.35
144,148148.0,-36.60000000000028,40.0,-26.880000000000024,19.3
145,148277.0,2.099999999999973,15.0,-25.83000000000002,19.05
146,148603.0,-2.500000000000128,20.0,-25.340000000000018,19.3
147,149259.0,9.499999999999233,35.0,-23.645000000000064,20.05
148,150759.0,-24.000000000000178,42.0,-23.595000000000077,21.05
149,151172.0,-29.299999999999986,14.0,-23.885000000000083,21.05
150,151294.0,-0.20000000000004903,14.0,-18.64500000000017,21.0
151,151672.0,-25.79999999999995,14.0,-18.650000000000137,20.45
152,152057.0,-8.400000000000325,20.0,-16.71000000000014,20.25
153,153385.0,-42.70000000000046,40.0,-18.435000000000155,21.5
154,153740.0,-2.40000000000024,21.0,-17.71000000000017,21.85
155,153965.0,-10.50000000000006,14.0,-15.260000000000122,20.85
156,154206.0,5.999999999999865,20.0,-13.120000000000141,20.8
157,154618.0,-8.099999999999987,21.0,-12.85000000000014,21.15
158,154793.0,-2.5000000000000107,15.0,-12.135000000000137,21.15
159,156293.0,-30.000000000001066,40.0,-13.05000000000019,22.6
160,156494.0,-8.099999999999966,14.0,-12.765000000000175,22.55
161,157001.0,6.399999999999913,29.0,-12.460000000000178,23.25
162,157189.0,-6.799999999999997,14.0,-11.070000000000183,23.15
163,158223.0,-7.300000000000626,42.0,-11.060000000000215,24.2
164,158389.0,-4.600000000000023,14.0,-9.460000000000203,22.9
165,158595.0,3.4999999999998437,18.0,-9.39000000000021,23.05
166,160095.0,-54.000000000001215,32.0,-11.965000000000265,23.65
167,160559.0,-16.30000000000026,20.0,-13.25500000000024,22.9
168,161214.0,9.59999999999929,35.0,-11.575000000000266,22.55
169,161852.0,-27.700000000000262,22.0,-11.49500000000028,22.95
170,162011.0,-3.9000000000000483,14.0,-11.68000000000028,22.95
171,162633.0,-26.09999999999982,22.0,-11.695000000000274,23.35
172,162861.0,-7.800000000000161,15.0,-11.665000000000266,23.1
173,163326.0,-10.400000000000418,22.0,-10.050000000000264,22.2
174,163935.0,2.1999999999994415,31.0,-9.82000000000028,22.7
175,164071.0,-1.6000000000000156,14.0,-9.375000000000277,22.7
176,164215.0,-2.400000000000084,14.0,-9.795000000000275,22.4
177,165715.0,-30.000000000001336,40.0,-10.890000000000342,23.35
178,165936.0,-7.100000000000101,15.0,-11.120000000000346,23.35
179,166084.0,0.19999999999991047,15.0,-9.610000000000296,22.1
180,166398.0,-16.399999999999906,15.0,-10.025000000000293,22.15
181,166592.0,-7.39999999999997,14.0,-10.715000000000288,21.4
182,166773.0,-3.100000000000044,15.0,-10.530000000000289,21.45
183,167162.0,-26.899999999999917,14.0,-11.510000000000256,20.05
184,167860.0,-33.70000000000038,22.0,-12.965000000000273,20.45
185,168065.0,-8.499999999999979,14.0,-13.565000000000262,20.25
186,168998.0,-51.200000000000415,24.0,-13.425000000000225,19.85
187,169207.0,-8.89999999999996,14.0,-13.05500000000021,19.55
188,170277.0,-10.899999999999075,42.0,-14.080000000000126,19.9
189,170456.0,-2.8999999999999915,15.0,-12.840000000000112,19.55
190,170588.0,-1.2000000000000242,14.0,-12.705000000000112,19.55
191,171099.0,42.00000000000006,41.0,-9.300000000000118,20.5
192,172164.0,-70.4000000000008,22.0,-12.43000000000015,20.85
193,172352.0,-6.800000000000026,14.0,-12.250000000000131,20.45
194,172553.0,-8.099999999999984,14.0,-12.765000000000102,19.6
195,172783.0,-19.899999999999945,11.0,-13.680000000000097,19.45
196,172900.0,0.29999999999996163,14.0,-13.545000000000096,19.45
197,173431.0,39.999999999999986,41.0,-10.04500000000003,19.5
198,173553.0,-0.20000000000003126,14.0,-9.700000000000028,19.45
199,173780.0,-7.7000000000000455,15.0,-10.095000000000024,19.45
200,175280.0,-27.000000000000952,41.0,-10.625000000000075,20.75
201,175485.0,-8.500000000000075,14.0,-10.680000000000081,20.75
202,175932.0,-8.60000000000042,22.0,-10.955000000000101,21.1
203,176248.0,52.50000000000051,38.0,-6.985000000000079,22.3
204,176405.0,-3.700000000000003,14.0,-5.485000000000061,21.9
205,177885.0,-60.90000000000066,39.0,-8.105000000000095,23.15
206,178419.0,15.699999999999392,33.0,-4.760000000000105,23.6
207,178566.0,-8.600000000000033,12.0,-4.7450000000001085,23.5
208,178787.0,-7.100000000000136,15.0,-4.555000000000161,22.15
209,178978.0,-7.099999999999987,14.0,-4.76500000000016,22.1
210,179123.0,-2.5000000000000497,14.0,-4.830000000000163,22.1
211,179597.0,24.59999999999952,34.0,-5.700000000000189,21.75
212,179982.0,36.49999999999971,35.0,-0.35500000000016385,22.4
213,180231.0,8.199999999999768,21.0,0.3949999999998258,22.75
214,180466.0,-8.399999999999991,15.0,0.3799999999998255,22.8
215,180669.0,-8.300000000000058,14.0,0.9599999999998199,22.95
216,181221.0,28.899999999999487,38.0,2.389999999999796,24.15
217,181382.0,1.9999999999999503,16.0,0.4899999999997943,22.9
218,181535.0,2.7999999999999474,16.0,0.6399999999997933,23.0
219,181928.0,8.799999999999827,26.0,1.464999999999787,23.55
220,183428.0,-92.9999999999994,19.0,-1.8350000000001359,22.45
221,183562.0,-1.40000000000002,14.0,-1.480000000000133,22.45
222,183774.0,-9.200000000000074,14.0,-1.5100000000001157,22.05
223,184485.0,19.000000000001478,40.0,-3.1850000000000676,22.15
224,184888.0,49.8000000000001,40.0,-0.5100000000000623,23.45
225,185911.0,-18.200000000000145,38.0,1.6249999999999634,23.4
226,186017.0,4.399999999999935,15.0,1.0599999999999905,22.5
227,187120.0,-65.20000000000084,25.0,-1.77000000000005,23.15
228,187300.0,-3.000000000000064,15.0,-1.5650000000000464,23.15
229,188800.0,-113.99999999999758,12.0,-6.9099999999999255,23.05
230,189292.0,-40.10000000000001,13.0,-8.789999999999925,23.0
231,189443.0,-0.10000000000007248,15.0,-10.024999999999903,22.05
232,189872.0,-30.90000000000015,14.0,-13.394999999999897,21.0
233,189990.0,3.199999999999932,15.0,-13.644999999999888,20.7
234,190468.0,39.30000000000106,39.0,-11.259999999999836,21.9
235,190822.0,57.70000000000066,41.0,-7.9599999999998,23.25
236,190956.0,1.599999999999966,15.0,-9.324999999999775,22.1
237,191069.0,3.699999999999953,15.0,-9.239999999999776,22.05
238,191329.0,-13.99999999999995,14.0,-10.079999999999771,21.95
239,192829.0,-78.00000000000041,24.0,-14.419999999999783,21.85
240,194179.0,-62.99999999999915,34.0,-12.919999999999769,22.6
241,194745.0,0.4999999999994529,29.0,-12.824999999999795,23.35
242,195072.0,36.39999999999998,33.0,-10.544999999999794,24.3
243,195388.0,-7.500000000000227,18.0,-11.86999999999988,23.2
244,196552.0,-71.30000000000047,25.0,-17.924999999999905,22.45
245,197695.0,-102.20000000000013,14.0,-22.124999999999908,21.25
246,197870.0,0.5999999999999588,16.0,-22.314999999999905,21.3
247,198046.0,-26.49999999999998,7.0,-20.37999999999986,20.4
248,198455.0,-55.80000000000007,5.0,-23.01999999999986,19.9
249,198606.0,-3.100000000000037,14.0,-17.474999999999984,20.0
250,199377.0,3.9999999999990976,37.0,-15.27000000000003,21.2
251,200086.0,-82.8000000000005,6.0,-19.40500000000005,20.75
252,200200.0,3.599999999999959,15.0,-17.680000000000046,20.8
253,201040.0,6.099999999999817,40.0,-17.535000000000053,22.05
254,202540.0,-131.99999999999673,6.0,-26.099999999999945,20.4
255,203146.0,-72.50000000000034,6.0,-32.60999999999999,18.65
256,203494.0,-46.69999999999996,6.0,-35.02499999999999,18.2
257,203830.0,38.400000000000055,34.0,-33.28999999999998,19.15
258,204287.0,11.399999999999523,29.0,-32.02000000000001,19.9
259,204394.0,1.2999999999999616,14.0,-28.05499999999999,19.4
260,205476.0,-33.20000000000066,35.0,-26.565000000000065,19.45
261,205772.0,48.500000000000085,36.0,-24.16500000000003,19.8
262,206105.0,47.80000000000034,37.0,-23.595000000000017,20.0
263,206212.0,1.2999999999999687,14.0,-23.155000000000005,19.8
264,206335.0,-24.199999999999957,6.0,-20.79999999999998,18.85
265,206429.0,-15.299999999999974,8.0,-16.454999999999973,18.55
266,206870.0,-56.00000000000006,6.0,-19.284999999999975,18.05
267,207319.0,78.20000000000032,51.0,-14.049999999999958,20.25
268,207430.0,0.899999999999963,14.0,-11.214999999999957,20.7
269,207552.0,-0.20000000000001705,14.0,-11.069999999999956,20.7
270,207928.0,43.40000000000024,37.0,-9.099999999999898,20.7
271,208254.0,72.50000000000063,45.0,-1.3349999999998432,22.65
272,209086.0,39.89999999999921,51.0,0.48000000000011944,24.45
273,209491.0,49.600000000000534,40.0,2.6550000000001552,24.45
274,209598.0,4.2999999999999545,15.0,9.46999999999999,24.9
275,211077.0,-159.7999999999969,6.0,5.1050000000001585,24.9
276,211183.0,1.399999999999963,14.0,7.510000000000156,25.3
277,212164.0,-2.0000000000012577,42.0,5.49000000000009,25.7
278,213664.0,123.00000000000081,91.0,11.070000000000155,28.8
279,214565.0,101.90000000000131,74.0,16.10000000000022,31.8
280,214853.0,43.19999999999991,34.0,19.92000000000025,31.75
281,214959.0,1.3999999999999666,14.0,17.565000000000246,30.65
282,215554.0,129.5000000000013,73.0,21.650000000000293,32.45
283,216417.0,123.70000000000297,80.0,27.770000000000444,35.75
284,216752.0,59.600000000000534,41.0,31.96000000000047,37.5
285,217047.0,63.60000000000048,41.0,35.9050000000005,39.15
286,217374.0,39.29999999999989,34.0,40.670000000000485,40.55
287,218005.0,125.90000000000131,73.0,43.05500000000054,41.65
288,218791.0,173.5000000000031,94.0,51.6850000000007,45.65
289,219762.0,2.000000000002032,43.0,51.7950000000008,47.1
290,220169.0,109.40000000000109,60.0,55.09500000000084,48.25
291,220833.0,146.70000000000212,81.0,58.8050000000009,50.05
292,221331.0,160.20000000000147,80.0,64.82000000000103,51.5
293,221773.0,102.90000000000128,59.0,67.48500000000107,52.45
294,222312.0,156.2000000000014,80.0,75.08000000000115,55.7
295,222710.0,101.30000000000072,57.0,88.13500000000101,58.25
296,222863.0,-3.3000000000000043,14.0,87.90000000000103,58.25
297,223199.0,65.50000000000048,43.0,91.2750000000011,58.3
298,223297.0,2.1999999999999673,14.0,85.23500000000107,54.45
299,223835.0,156.20000000000175,80.0,87.95000000000108,54.75
300,224008.0,-5.299999999999983,14.0,85.52500000000109,53.75
301,224519.0,159.00000000000162,80.0,93.40500000000117,57.05
302,225038.0,161.10000000000156,81.0,94.9850000000012,57.45
303,225172.0,-1.4000000000000696,14.0,88.73000000000104,54.15
304,225690.0,161.20000000000158,81.0,93.81000000000108,56.15
305,225792.0,1.7999999999999616,14.0,90.72000000000108,54.8
306,226316.0,157.60000000000142,80.0,96.63500000000114,57.1
307,226432.0,0.39999999999997726,14.0,90.36000000000107,54.15
308,226837.0,115.60000000000116,62.0,87.46500000000097,52.55
309,226952.0,0.4999999999999645,14.0,87.39000000000087,51.1
310,227059.0,1.2999999999999652,14.0,81.98500000000081,48.8
311,227547.0,164.20000000000144,81.0,82.86000000000078,48.8
312,227963.0,147.40000000000117,73.0,82.22000000000077,48.45
313,228234.0,60.00000000000037,39.0,80.07500000000073,47.45
314,228737.0,141.80000000000146,74.0,79.35500000000073,47.15
315,229300.0,168.800000000002,85.0,82.73000000000079,48.55
316,229406.0,1.3999999999999666,14.0,82.9650000000008,48.55
317,229503.0,2.2999999999999687,14.0,79.80500000000076,47.1
318,230063.0,196.10000000000184,94.0,89.50000000000085,51.1
319,230161.0,5.199999999999946,15.0,81.95000000000076,47.85
320,230259.0,2.1999999999999673,14.0,82.32500000000076,47.85
321,230751.0,160.80000000000152,80.0,82.41500000000075,47.85
322,230853.0,1.7999999999999687,14.0,74.45000000000067,44.5
323,230950.0,5.299999999999947,15.0,74.78500000000068,44.55
324,231454.0,159.6000000000015,80.0,74.70500000000067,44.5
325,231552.0,5.199999999999946,15.0,74.87500000000067,44.55
326,231779.0,55.30000000000009,36.0,69.7600000000006,42.35
327,232288.0,159.10000000000153,80.0,77.69500000000069,45.65
328,232811.0,157.7000000000016,80.0,79.80000000000071,46.55
329,232909.0,2.1999999999999673,14.0,79.8850000000007,46.55
330,233387.0,165.20000000000155,81.0,88.0800000000008,49.9
331,233992.0,203.60000000000224,98.0,90.05000000000084,50.75
332,234089.0,5.299999999999947,15.0,82.94500000000076,47.85
333,234633.0,155.60000000000173,80.0,87.72500000000083,49.9
334,234733.0,1.9999999999999645,14.0,80.73500000000077,46.9
335,235243.0,150.1000000000017,77.0,79.80000000000075,46.5
336,235678.0,145.5000000000013,73.0,87.0050000000008,49.45
337,235786.0,1.1999999999999673,14.0,86.95000000000081,49.45
338,236511.0,248.60000000000127,117.0,89.57500000000078,50.6
339,237013.0,162.8000000000015,81.0,97.45500000000087,53.9
340,237509.0,160.40000000000163,80.0,105.36500000000095,57.2
341,237714.0,51.50000000000005,34.0,99.90000000000086,54.9
342,237811.0,5.299999999999947,15.0,100.07500000000087,54.95
343,238546.0,256.60000000000105,120.0,112.64000000000092,60.2
344,238969.0,146.70000000000124,73.0,111.99500000000091,59.85
345,239468.0,160.1000000000016,80.0,119.74000000000099,63.1
346,239565.0,2.2999999999999687,14.0,117.09000000000098,62.0
347,239663.0,5.199999999999946,15.0,109.39500000000089,58.75
348,240166.0,159.7000000000015,80.0,109.49500000000089,58.75
349,241201.0,445.49999999999386,173.0,131.6600000000006,66.7
350,241815.0,205.70000000000235,99.0,133.68500000000063,67.6
351,242424.0,206.20000000000226,99.0,133.81500000000065,67.65
352,242524.0,1.9999999999999645,14.0,133.65000000000063,67.6
353,242624.0,1.9999999999999645,14.0,125.97000000000055,64.3
354,242721.0,5.299999999999947,15.0,126.13500000000056,64.35
355,242831.0,0.999999999999968,14.0,118.68000000000048,61.2
356,243375.0,179.7000000000019,88.0,120.39000000000051,61.95
357,244154.0,285.1999999999999,131.0,134.5900000000005,67.8
358,244252.0,2.1999999999999673,14.0,122.27000000000041,62.65
359,244762.0,159.0000000000016,80.0,122.08000000000041,62.6
360,244859.0,2.2999999999999687,14.0,114.17500000000034,59.3
361,244956.0,2.2999999999999687,14.0,111.71500000000033,58.3
362,245053.0,2.2999999999999687,14.0,111.56500000000035,58.25
363,245558.0,159.5000000000015,80.0,106.71000000000035,56.25
364,245655.0,2.2999999999999687,14.0,99.49000000000031,53.3
365,246191.0,156.40000000000174,80.0,99.3050000000003,53.3
366,246924.0,253.70000000000132,119.0,111.87500000000037,58.55
