Episode,Time steps,Rewards,Tiles,Reward means,Tile means
323,245396.0,224.99999999999395,125.0,34.46500000000018,35.8
324,246896.0,3.0000000000026423,51.0,34.58500000000031,37.65
325,247206.0,-15.999999999999892,15.0,28.220000000000205,34.95
326,248706.0,24.00000000000432,58.0,27.30000000000042,36.25
327,249581.0,293.5999999999972,137.0,40.305000000000284,41.75
328,251081.0,27.000000000004732,59.0,39.10500000000052,42.95
329,251939.0,289.2999999999975,135.0,50.03500000000035,47.35
330,253439.0,81.00000000000747,77.0,54.08500000000059,48.7
331,253818.0,106.20000000000073,58.0,60.250000000000625,50.9
332,255318.0,129.00000000000736,93.0,65.590000000001,54.35
333,255650.0,83.90000000000056,49.0,67.66500000000103,55.2
334,255980.0,105.10000000000082,56.0,73.43500000000107,57.15
335,256346.0,35.3999999999999,34.0,73.23000000000107,57.3
336,256592.0,50.50000000000007,35.0,76.56000000000108,58.35
337,256697.0,4.49999999999995,15.0,77.64000000000108,58.4
338,257056.0,96.20000000000064,54.0,77.67000000000107,58.35
339,258162.0,-38.600000000000946,34.0,76.59500000000102,59.35
340,258823.0,125.90000000000126,74.0,88.29000000000096,62.35
341,259068.0,50.60000000000004,35.0,85.4750000000009,61.15
342,259172.0,4.599999999999952,15.0,84.0100000000009,60.45
343,259585.0,30.699999999999903,34.0,74.29500000000121,55.9
344,261085.0,-66.0000000000013,28.0,70.84500000000101,54.75
345,261335.0,44.10000000000002,33.0,73.85000000000102,55.65
346,262835.0,48.00000000000637,66.0,75.05000000000112,56.05
347,263183.0,40.19999999999987,35.0,62.380000000001246,50.95
348,264683.0,-5.999999999997426,48.0,60.730000000001134,50.4
349,266183.0,156.00000000000733,102.0,54.065000000001625,48.75
350,266750.0,168.40000000000194,85.0,58.43500000000135,49.15
351,267054.0,41.6,34.0,55.20500000000131,47.95
352,267619.0,15.499999999999908,34.0,49.530000000000946,45.0
353,269119.0,30.000000000004917,60.0,46.83500000000116,45.55
354,270619.0,15.00000000000367,55.0,42.330000000001306,45.5
355,272119.0,141.0000000000073,97.0,47.610000000001676,48.65
356,273619.0,153.00000000000742,101.0,52.73500000000204,51.95
357,275119.0,12.000000000003539,54.0,53.110000000002216,53.9
358,276619.0,-29.99999999999898,40.0,46.80000000000224,53.2
359,278119.0,6.000000000003247,52.0,49.03000000000245,54.1
360,278593.0,27.599999999999966,35.0,44.11500000000238,52.15
361,278850.0,46.30000000000003,34.0,43.90000000000238,52.1
362,279497.0,199.4000000000024,98.0,53.64000000000251,56.25
363,280997.0,33.00000000000465,61.0,53.755000000002745,57.6
364,281234.0,51.400000000000176,35.0,59.62500000000282,57.95
365,282734.0,-2.999999999997318,49.0,57.27000000000295,58.75
366,284234.0,3.0000000000030687,51.0,55.02000000000279,58.0
367,284347.0,3.699999999999946,15.0,53.19500000000279,57.0
368,284868.0,149.00000000000185,77.0,60.94500000000276,58.45
369,286368.0,129.00000000000745,93.0,59.595000000002756,58.0
370,287868.0,18.00000000000395,56.0,52.075000000002866,56.55
371,289368.0,51.00000000000627,67.0,52.54500000000318,58.2
372,289516.0,-2.8000000000000007,14.0,51.630000000003164,57.2
373,291016.0,138.00000000000747,96.0,57.030000000003305,59.0
374,291681.0,206.60000000000258,101.0,66.61000000000325,61.3
375,292121.0,148.0000000000014,74.0,66.96000000000295,60.15
376,293621.0,54.00000000000654,68.0,62.01000000000291,58.5
377,295121.0,156.00000000000674,102.0,69.21000000000308,60.9
378,296621.0,153.00000000000716,101.0,78.36000000000338,63.95
379,296823.0,54.800000000000104,35.0,80.80000000000322,63.1
380,297618.0,172.6000000000031,94.0,88.05000000000338,66.05
381,297832.0,50.60000000000007,34.0,88.26500000000337,66.05
382,298391.0,193.20000000000203,93.0,87.95500000000337,65.8
383,298967.0,194.50000000000213,94.0,96.03000000000324,67.45
384,300467.0,150.0000000000071,100.0,100.96000000000359,70.7
385,301967.0,9.000000000003237,53.0,101.56000000000361,70.9
386,302099.0,-1.20000000000001,14.0,101.35000000000346,69.05
387,302313.0,50.60000000000007,34.0,103.69500000000346,70.0
388,302527.0,50.60000000000007,34.0,98.77500000000337,67.85
389,302734.0,57.30000000000012,36.0,95.190000000003,65.0
390,302939.0,57.50000000000012,36.0,97.16500000000282,64.0
391,304439.0,180.00000000000713,110.0,103.61500000000285,66.15
392,304654.0,53.50000000000008,35.0,106.43000000000286,67.2
393,306154.0,-2.9999999999975455,49.0,99.38000000000262,64.85
394,306277.0,2.6999999999999744,15.0,89.18500000000247,60.55
395,307777.0,24.000000000003666,58.0,82.9850000000026,59.75
396,308030.0,49.70000000000004,35.0,82.77000000000227,58.1
397,308294.0,48.600000000000044,35.0,77.40000000000194,54.75
398,308581.0,46.29999999999999,35.0,72.06500000000158,51.45
399,308842.0,48.900000000000055,35.0,71.77000000000157,51.45
400,309680.0,267.29999999999893,127.0,76.50500000000136,53.1
401,311180.0,156.0000000000065,102.0,81.7750000000017,56.5
402,312680.0,60.000000000007134,70.0,75.11500000000194,55.35
403,313548.0,216.300000000003,111.0,76.20500000000199,56.2
404,314172.0,213.7000000000024,102.0,79.39000000000175,56.3
405,314944.0,168.9000000000023,92.0,87.38500000000171,58.25
406,315124.0,-3.000000000000078,15.0,87.2950000000017,58.3
407,315988.0,255.69999999999942,124.0,97.55000000000167,62.8
408,316395.0,127.40000000000117,66.0,101.39000000000172,64.4
409,317766.0,169.00000000000153,112.0,106.9750000000018,68.2
410,317931.0,1.5999999999999304,16.0,104.1800000000018,67.2
411,318656.0,119.60000000000133,74.0,101.1600000000015,65.4
412,318768.0,0.7999999999999687,14.0,98.52500000000148,64.35
413,319660.0,198.90000000000362,106.0,108.62000000000155,67.2
414,320169.0,147.2000000000015,76.0,115.84500000000162,70.25
415,320981.0,224.90000000000325,112.0,125.8900000000016,72.95
416,321774.0,229.80000000000211,113.0,134.89500000000172,76.85
417,321888.0,3.599999999999959,15.0,132.64500000000172,75.85
418,322630.0,228.90000000000265,111.0,141.77500000000182,79.65
419,322810.0,18.09999999999993,22.0,140.23500000000183,79.0
420,322916.0,1.3999999999999666,14.0,126.94000000000187,73.35
421,323886.0,194.1000000000037,107.0,128.84500000000173,73.6
422,324063.0,3.3999999999999204,17.0,126.01500000000138,70.95
423,324287.0,49.60000000000007,34.0,117.68000000000123,67.1
424,324624.0,44.39999999999992,36.0,109.2150000000011,63.8
425,324786.0,19.89999999999992,22.0,101.76500000000098,60.3
426,325061.0,50.60000000000002,36.0,104.44500000000099,61.35
427,325183.0,2.7999999999999616,15.0,91.80000000000102,55.9
428,325292.0,1.099999999999966,14.0,85.48500000000095,53.3
429,326054.0,250.80000000000175,119.0,89.57500000000098,53.65
430,326172.0,3.199999999999953,15.0,89.65500000000097,53.6
431,326305.0,-1.3000000000000291,14.0,83.6100000000009,50.6
