Episode,Time steps,Rewards,Tiles,Reward means,Tile means
172,198394.0,-56.90000000000048,20.0,-18.710000000000292,23.5
173,198640.0,-3.5000000000001563,17.0,-16.185000000000315,22.75
174,198826.0,5.4999999999999005,18.0,-16.065000000000317,22.65
175,199026.0,4.099999999999881,18.0,-13.910000000000258,21.7
176,199210.0,-0.3000000000000753,16.0,-14.25500000000022,20.6
177,199680.0,-22.900000000000297,18.0,-9.335000000000269,20.55
178,200140.0,-21.90000000000034,18.0,-13.035000000000306,19.5
179,200347.0,-5.600000000000058,15.0,-12.340000000000293,19.35
180,200538.0,4.9999999999999005,18.0,-11.790000000000294,19.55
181,200743.0,3.5999999999998735,18.0,-10.615000000000286,19.6
182,201847.0,-83.30000000000084,19.0,-11.450000000000259,18.7
183,202029.0,5.899999999999906,18.0,-11.010000000000257,18.7
184,203529.0,-39.00000000000099,37.0,-12.820000000000297,19.65
185,205029.0,-42.00000000000137,36.0,-15.090000000000362,20.55
186,205701.0,-49.10000000000025,16.0,-17.675000000000367,20.35
187,207201.0,-89.99999999999957,20.0,-22.34000000000034,20.45
188,208701.0,-92.99999999999932,19.0,-26.465000000000288,20.5
189,209292.0,18.999999999999332,36.0,-25.770000000000316,21.4
190,209671.0,73.20000000000051,47.0,-20.010000000000225,21.95
191,209896.0,-4.400000000000112,16.0,-19.78000000000023,22.0
192,211396.0,-104.99999999999852,15.0,-22.185000000000127,21.75
193,212896.0,-98.99999999999895,17.0,-26.960000000000072,21.75
194,214396.0,-101.99999999999869,16.0,-32.334999999999994,21.65
195,215896.0,-95.99999999999912,18.0,-37.33999999999995,21.65
196,217396.0,-104.99999999999852,15.0,-42.57499999999987,21.6
197,218896.0,-95.99999999999909,18.0,-46.229999999999805,21.6
198,220396.0,-42.00000000000054,36.0,-47.23499999999982,22.5
199,221896.0,-95.99999999999916,18.0,-51.75499999999978,22.65
200,222138.0,23.899999999999814,26.0,-50.809999999999775,23.05
201,222390.0,28.8999999999998,28.0,-49.54499999999978,23.55
202,223890.0,-92.99999999999936,19.0,-50.02999999999971,23.55
203,225390.0,-95.99999999999915,18.0,-55.12499999999966,23.55
204,226890.0,-95.99999999999915,18.0,-57.97499999999957,22.6
205,228390.0,-95.99999999999915,18.0,-60.674999999999464,21.7
206,228648.0,34.299999999999855,30.0,-56.50499999999945,22.4
207,230148.0,-35.999999999999616,38.0,-53.80499999999945,23.3
208,230389.0,26.999999999999808,27.0,-47.8049999999995,23.7
209,230627.0,33.299999999999784,29.0,-47.08999999999948,23.35
210,232127.0,-38.999999999999744,37.0,-52.69999999999949,22.85
211,233627.0,-98.99999999999893,17.0,-57.429999999999424,22.9
212,235127.0,-42.00000000000027,36.0,-54.27999999999952,23.95
213,236627.0,-42.000000000000284,36.0,-51.42999999999959,24.9
214,238127.0,-11.999999999998002,46.0,-46.92999999999955,26.4
215,239627.0,-95.99999999999915,18.0,-46.92999999999955,26.4
216,241127.0,-32.99999999999943,39.0,-43.3299999999996,27.6
217,242627.0,-86.99999999999979,21.0,-42.87999999999963,27.75
218,244127.0,-95.99999999999915,18.0,-45.579999999999565,26.85
219,245627.0,-95.99999999999915,18.0,-45.57999999999956,26.85
220,247127.0,-89.99999999999957,20.0,-51.27499999999954,26.55
221,248627.0,-32.9999999999995,39.0,-54.36999999999951,27.1
222,250127.0,-86.99999999999979,21.0,-54.06999999999952,27.2
223,251627.0,-95.99999999999915,18.0,-54.06999999999952,27.2
224,253127.0,-92.99999999999936,19.0,-53.919999999999526,27.25
225,254627.0,-92.99999999999888,19.0,-53.76999999999951,27.3
226,256127.0,-95.99999999999915,18.0,-60.28499999999946,26.7
227,257627.0,-89.99999999999957,20.0,-62.98499999999947,25.8
228,259127.0,-89.99999999999956,20.0,-68.83499999999944,25.45
229,260627.0,-42.000000000000114,36.0,-72.59999999999943,25.8
230,262127.0,-86.99999999999976,21.0,-74.99999999999943,25.0
231,263627.0,-92.99999999999935,19.0,-74.69999999999945,25.1
232,265127.0,-101.99999999999822,16.0,-77.69999999999933,24.1
233,266627.0,-54.0000000000007,32.0,-78.29999999999936,23.9
234,268127.0,-89.99999999999955,20.0,-82.19999999999945,22.6
