Episode,Time steps,Rewards,Tiles,Reward means,Tile means
0,1500.0,-107.99999999999767,14.0,,
1,3000.0,-113.99999999999707,12.0,,
2,4500.0,-119.99999999999712,10.0,,
3,6000.0,-122.99999999999721,9.0,,
4,7500.0,-110.99999999999787,13.0,,
5,9000.0,-122.99999999999683,9.0,,
6,10220.0,-97.90000000000046,18.0,,
7,11720.0,-110.99999999999748,13.0,,
8,13220.0,-113.99999999999693,12.0,,
9,14334.0,-93.3000000000006,16.0,,
10,15834.0,-113.99999999999781,12.0,,
11,17334.0,-101.99999999999855,16.0,,
12,18160.0,-58.49999999999997,18.0,,
13,19660.0,-116.9999999999973,11.0,,
14,21160.0,-107.99999999999747,14.0,,
15,22660.0,-119.99999999999721,10.0,,
16,23018.0,-47.69999999999994,6.0,,
17,24518.0,-110.99999999999767,13.0,,
18,26018.0,-107.99999999999815,14.0,,
19,26690.0,-46.09999999999993,17.0,-102.37499999999815,12.85
20,28190.0,-116.99999999999717,11.0,-102.82499999999814,12.7
21,29690.0,-110.99999999999764,13.0,-102.67499999999816,12.75
22,31190.0,-122.99999999999648,9.0,-102.82499999999814,12.7
23,32690.0,-116.99999999999731,11.0,-102.52499999999813,12.8
24,34190.0,-98.99999999999875,17.0,-101.92499999999818,13.0
25,35690.0,-83.99999999999923,22.0,-99.97499999999829,13.65
26,37139.0,-132.79999999999842,14.0,-101.71999999999821,13.45
27,37607.0,-28.699999999999882,16.0,-97.60499999999833,13.6
28,38005.0,-12.699999999999967,19.0,-92.53999999999846,13.95
29,38316.0,-13.000000000000163,16.0,-88.52499999999844,13.95
30,38811.0,-25.400000000000006,18.0,-84.09499999999856,14.25
31,40311.0,-131.99999999999687,6.0,-85.59499999999848,13.75
32,41811.0,-89.99999999999956,20.0,-87.16999999999845,13.85
33,42158.0,-10.600000000000229,18.0,-81.8499999999986,14.2
34,42409.0,1.9999999999998508,19.0,-76.34999999999874,14.45
35,42570.0,1.9999999999999147,16.0,-70.24999999999889,14.75
36,44070.0,-107.9999999999969,14.0,-73.26499999999872,15.15
37,45570.0,-95.99999999999893,18.0,-72.51499999999879,15.4
38,47070.0,-63.00000000000061,29.0,-70.26499999999892,16.15
39,48570.0,-101.99999999999868,16.0,-73.05999999999885,16.1
40,48784.0,-6.300000000000047,15.0,-67.52499999999898,16.3
41,48985.0,0.9999999999999218,17.0,-61.92499999999912,16.5
42,49142.0,-3.600000000000044,14.0,-55.95499999999929,16.75
43,49304.0,7.899999999999892,18.0,-49.70999999999944,17.1
44,49551.0,2.3999999999999133,19.0,-44.6399999999995,17.2
45,49751.0,-1.9000000000000838,16.0,-40.53499999999954,16.9
46,49978.0,1.3999999999999275,18.0,-33.824999999999626,17.1
47,50212.0,-5.300000000000111,16.0,-32.65499999999964,17.1
48,50386.0,-2.3000000000000647,15.0,-32.13499999999964,16.9
49,50627.0,2.9999999999998366,19.0,-31.334999999999646,17.05
50,50967.0,-3.9000000000002046,20.0,-30.25999999999965,17.15
51,51296.0,-8.800000000000246,18.0,-24.099999999999824,17.75
52,51493.0,4.399999999999892,18.0,-19.37999999999985,17.65
53,51657.0,4.699999999999903,17.0,-18.614999999999846,17.6
54,51963.0,-3.5000000000001563,19.0,-18.889999999999844,17.6
55,53299.0,-118.49999999999919,15.0,-24.9149999999998,17.55
56,54799.0,-125.99999999999663,8.0,-25.81499999999978,17.25
57,56299.0,-128.99999999999696,7.0,-27.464999999999684,16.7
58,57799.0,-131.99999999999676,6.0,-30.914999999999498,15.55
59,59299.0,-110.999999999998,13.0,-31.36499999999946,15.4
60,59476.0,9.399999999999892,19.0,-30.579999999999465,15.6
61,59678.0,-2.1000000000001506,16.0,-30.734999999999467,15.55
62,59872.0,13.699999999999868,21.0,-29.869999999999475,15.9
63,60089.0,-6.600000000000183,15.0,-30.594999999999477,15.75
64,61589.0,-98.99999999999896,17.0,-35.66499999999942,15.65
65,63089.0,-98.99999999999883,17.0,-40.51999999999936,15.7
66,64589.0,-98.99999999999888,17.0,-45.539999999999296,15.65
67,66089.0,-95.99999999999918,18.0,-50.07499999999925,15.75
68,67589.0,-104.99999999999851,15.0,-55.20999999999917,15.75
69,67744.0,2.599999999999909,16.0,-55.229999999999166,15.6
70,67892.0,3.299999999999912,16.0,-54.869999999999166,15.4
71,68130.0,-2.7000000000001307,17.0,-54.56499999999916,15.35
72,69630.0,-89.99999999999956,20.0,-59.28499999999913,15.45
73,71130.0,-78.00000000000013,24.0,-63.41999999999913,15.8
74,71276.0,3.499999999999922,16.0,-63.069999999999126,15.65
75,71429.0,2.799999999999926,16.0,-57.00499999999918,15.7
76,71576.0,3.3999999999999204,16.0,-50.53499999999934,16.1
77,71754.0,9.299999999999905,19.0,-43.61999999999951,16.7
78,71941.0,8.399999999999864,19.0,-36.59999999999967,17.35
79,72105.0,7.699999999999889,18.0,-30.664999999999775,17.6
80,72337.0,0.8999999999998423,18.0,-31.089999999999776,17.55
81,72490.0,2.799999999999912,16.0,-30.84499999999978,17.55
82,72940.0,-26.900000000000247,16.0,-32.87499999999978,17.3
83,73147.0,-5.600000000000165,15.0,-32.824999999999775,17.3
84,73740.0,-35.20000000000034,18.0,-29.63499999999985,17.35
85,73883.0,3.799999999999919,16.0,-24.494999999999912,17.3
86,75383.0,-104.99999999999852,15.0,-24.79499999999989,17.2
87,76883.0,-92.99999999999933,19.0,-24.6449999999999,17.25
88,77038.0,2.5999999999999233,16.0,-19.26499999999998,17.3
89,78538.0,-92.99999999999937,19.0,-24.04499999999994,17.45
90,80038.0,-95.99999999999918,18.0,-29.0099999999999,17.55
91,81538.0,-101.99999999999872,16.0,-33.97499999999983,17.5
92,81795.0,22.399999999999793,26.0,-28.35499999999986,17.8
93,82215.0,-23.90000000000029,16.0,-25.64999999999987,17.4
94,82393.0,0.29999999999993676,16.0,-25.809999999999867,17.4
95,83170.0,-62.600000000000435,15.0,-29.079999999999888,17.35
96,83581.0,-26.00000000000022,15.0,-30.54999999999989,17.3
97,85081.0,-95.99999999999918,18.0,-35.81499999999984,17.25
98,86581.0,-104.9999999999984,15.0,-41.48499999999976,17.05
99,86750.0,7.199999999999889,18.0,-41.50999999999976,17.05
100,88250.0,-104.99999999999855,15.0,-46.80499999999968,16.9
101,89750.0,-95.99999999999889,18.0,-51.74499999999962,17.0
102,90917.0,-86.60000000000096,20.0,-54.729999999999656,17.2
103,91202.0,-7.400000000000269,17.0,-54.819999999999666,17.3
104,91335.0,-1.2000000000000597,14.0,-53.11999999999964,17.1
105,92835.0,-89.99999999999962,20.0,-57.80999999999962,17.3
106,94335.0,-86.99999999999983,21.0,-56.9099999999997,17.6
107,94508.0,0.7999999999999119,16.0,-52.21999999999973,17.45
108,96008.0,-104.99999999999854,15.0,-57.599999999999646,17.4
109,97508.0,-101.99999999999874,16.0,-58.04999999999963,17.25
110,97679.0,9.999999999999886,19.0,-52.74999999999966,17.3
111,97859.0,0.09999999999987352,16.0,-47.64499999999974,17.3
112,99359.0,-95.9999999999991,18.0,-53.56499999999968,16.9
113,99693.0,11.699999999999669,25.0,-51.784999999999684,17.35
114,100423.0,-54.90000000000036,16.0,-54.544999999999696,17.35
115,101923.0,-39.00000000000067,37.0,-53.36499999999971,18.45
116,103423.0,-101.99999999999876,16.0,-57.16499999999964,18.5
117,104923.0,-38.9999999999999,37.0,-54.31499999999967,19.45
118,106423.0,-95.99999999999916,18.0,-53.86499999999971,19.6
119,106595.0,6.899999999999913,18.0,-53.8799999999997,19.6
120,108095.0,-95.99999999999919,18.0,-53.42999999999974,19.75
121,109595.0,-104.99999999999855,15.0,-53.879999999999725,19.6
122,111095.0,-101.99999999999874,16.0,-54.649999999999615,19.4
123,112595.0,-86.99999999999977,21.0,-58.62999999999958,19.6
124,113440.0,-66.40000000000053,16.0,-61.88999999999961,19.7
125,114940.0,-89.99999999999962,20.0,-61.88999999999961,19.7
126,116440.0,-95.99999999999919,18.0,-62.33999999999959,19.55
127,117940.0,-89.9999999999996,20.0,-66.87999999999955,19.75
128,119440.0,-101.99999999999875,16.0,-66.72999999999956,19.8
129,120940.0,-101.99999999999875,16.0,-66.72999999999956,19.8
130,121591.0,-47.000000000000256,16.0,-69.57999999999957,19.65
131,123091.0,-86.99999999999976,21.0,-73.93499999999956,19.9
132,123258.0,7.399999999999892,18.0,-68.76499999999962,19.9
133,123496.0,6.299999999999791,20.0,-69.0349999999996,19.65
134,124996.0,-104.99999999999855,15.0,-71.53999999999951,19.6
135,125189.0,4.799999999999855,18.0,-69.34999999999948,18.65
136,126689.0,-101.99999999999878,16.0,-69.34999999999948,18.65
137,128189.0,-104.99999999999854,15.0,-72.64999999999942,17.55
138,128391.0,3.8999999999998423,18.0,-67.65499999999946,17.55
139,129891.0,-101.99999999999876,16.0,-73.0999999999994,17.45
140,131391.0,-101.99999999999878,16.0,-73.39999999999938,17.35
141,131577.0,2.499999999999872,17.0,-68.02499999999947,17.45
142,132865.0,-107.70000000000019,17.0,-68.30999999999952,17.5
143,134365.0,-101.99999999999874,16.0,-69.05999999999948,17.25
144,135865.0,-89.9999999999995,20.0,-70.23999999999941,17.45
145,137365.0,-86.9999999999998,21.0,-70.08999999999943,17.5
146,137792.0,32.3999999999996,35.0,-63.66999999999949,18.35
147,138085.0,39.799999999999955,33.0,-57.17999999999952,19.0
148,138377.0,36.899999999999835,32.0,-50.234999999999594,19.8
149,139877.0,-104.99999999999855,15.0,-50.38499999999958,19.75
150,141377.0,-101.99999999999876,16.0,-53.1349999999995,19.75
151,142877.0,-95.99999999999919,18.0,-53.58499999999947,19.6
152,144377.0,-95.99999999999919,18.0,-58.75499999999943,19.6
153,145877.0,-89.9999999999996,20.0,-63.56999999999939,19.6
154,147377.0,-104.9999999999985,15.0,-63.5699999999994,19.6
155,147532.0,5.599999999999902,17.0,-63.52999999999939,19.55
156,149032.0,-41.99999999999983,36.0,-60.52999999999945,20.55
157,150532.0,-42.000000000000114,36.0,-57.37999999999952,21.6
158,152032.0,-104.99999999999855,15.0,-62.82499999999944,21.45
159,152356.0,45.7000000000001,36.0,-55.43999999999951,22.45
160,153856.0,-101.99999999999872,16.0,-55.4399999999995,22.45
161,155356.0,-45.00000000000025,35.0,-57.8149999999995,23.35
162,155540.0,5.699999999999868,18.0,-52.144999999999506,23.4
163,155737.0,-7.600000000000101,14.0,-47.42499999999957,23.3
164,156548.0,-63.00000000000046,16.0,-46.07499999999962,23.1
165,158048.0,-95.99999999999919,18.0,-46.524999999999594,22.95
166,159548.0,-39.000000000000085,37.0,-50.09499999999957,23.05
167,160033.0,-30.400000000000286,16.0,-53.604999999999585,22.2
168,161533.0,-104.99999999999855,15.0,-60.69999999999951,21.35
169,163033.0,-54.00000000000077,32.0,-58.149999999999615,22.2
170,164533.0,-104.99999999999847,15.0,-58.29999999999959,22.15
171,166033.0,-42.000000000000995,36.0,-55.599999999999696,23.05
172,167533.0,-48.000000000001286,34.0,-53.1999999999998,23.85
173,167997.0,22.700000000000266,33.0,-47.564999999999806,24.5
174,168136.0,1.1999999999999247,15.0,-42.25499999999988,24.5
175,169636.0,-104.99999999999855,15.0,-47.784999999999805,24.4
176,171136.0,-89.99999999999957,20.0,-50.18499999999979,23.6
177,171482.0,46.500000000000114,37.0,-45.75999999999978,23.65
178,171643.0,7.999999999999886,18.0,-40.10999999999986,23.8
179,171764.0,-3.0000000000000497,13.0,-42.54499999999986,22.65
180,171894.0,-0.9000000000000625,14.0,-37.48999999999993,22.55
181,172123.0,-7.800000000000161,15.0,-35.629999999999924,21.55
182,173623.0,-107.99999999999828,14.0,-41.314999999999834,21.35
183,173776.0,-0.2000000000000881,15.0,-40.94499999999984,21.4
184,175276.0,-107.99999999999835,14.0,-43.19499999999972,21.3
185,176776.0,-104.99999999999855,15.0,-43.64499999999969,21.15
186,178276.0,-95.99999999999919,18.0,-46.49499999999965,20.2
187,179776.0,-107.99999999999832,14.0,-50.37499999999955,20.1
188,179944.0,-4.700000000000124,14.0,-45.35999999999963,20.05
189,180142.0,-7.700000000000053,14.0,-43.0449999999996,19.15
190,181642.0,-89.99999999999949,20.0,-42.294999999999646,19.4
191,183142.0,-86.9999999999998,21.0,-44.54499999999959,18.65
192,184642.0,-89.99999999999955,20.0,-46.6449999999995,17.95
193,186142.0,-98.99999999999892,17.0,-52.729999999999464,17.15
194,187642.0,-104.99999999999855,15.0,-58.03999999999938,17.15
195,189142.0,-98.99999999999896,17.0,-57.739999999999405,17.25
196,189295.0,5.799999999999898,17.0,-52.949999999999434,17.1
197,189562.0,45.40000000000009,34.0,-53.00499999999943,16.95
198,191062.0,-104.99999999999855,15.0,-58.65499999999936,16.8
199,192562.0,-104.99999999999856,15.0,-63.75499999999928,16.9
200,194062.0,-95.99999999999915,18.0,-68.50999999999924,17.1
201,195562.0,-81.00000000000018,23.0,-72.16999999999923,17.5
202,197062.0,-86.99999999999983,21.0,-71.11999999999931,17.85
203,198562.0,-84.00000000000006,22.0,-75.3099999999993,18.2
